stock_code,parent_stock_type,parent_stock_code,stock_available
STM11143-RED-S,Panty,STM11143,0,"STM\11143_RED_F.jpg","STM\11143_RED_B.jpg"
STM11143-RED-M,Panty,STM11143,0,"STM\11143_RED_F.jpg","STM\11143_RED_B.jpg"
STM11143-RED-L,Panty,STM11143,0,"STM\11143_RED_F.jpg","STM\11143_RED_B.jpg"
STM11143-RED-XL,Panty,STM11143,0,"STM\11143_RED_F.jpg","STM\11143_RED_B.jpg"
STM11143-WHT-S,Panty,STM11143,0,"STM\11143_WHITE_F.jpg","STM\11143_WHITE_B.jpg"
STM11143-WHT-M,Panty,STM11143,0,"STM\11143_WHITE_F.jpg","STM\11143_WHITE_B.jpg"
STM11143-WHT-L,Panty,STM11143,0,"STM\11143_WHITE_F.jpg","STM\11143_WHITE_B.jpg"
STM11143-WHT-XL,Panty,STM11143,0,"STM\11143_WHITE_F.jpg","STM\11143_WHITE_B.jpg"
STM11203-BLK-S,"Bra Set",STM11203,0,"STM\11203_BLK_F.jpg","STM\11203_BLK_B.jpg"
STM11203-BLK-M,"Bra Set",STM11203,0,"STM\11203_BLK_F.jpg","STM\11203_BLK_B.jpg"
STM11203-BLK-L,"Bra Set",STM11203,0,"STM\11203_BLK_B.jpg","STM\11203_BLK_F.jpg"
STM11203-BLK-XL,"Bra Set",STM11203,0,"STM\11203_BLK_F.jpg","STM\11203_BLK_B.jpg"
STM11203-TEAL-L,"Bra Set",STM11203,0,"STM\11203_TEAL_F.jpg","STM\11203_TEAL_B.jpg"
STM11203-TEAL-M,"Bra Set",STM11203,0,"STM\11203_TEAL_F.jpg","STM\11203_TEAL_B.jpg"
STM11203-TEAL-S,"Bra Set",STM11203,0,"STM\11203_TEAL_F.jpg","STM\11203_TEAL_B.jpg"
STM11203-TEAL-XL,"Bra Set",STM11203,0,"STM\11203_TEAL_F.jpg","STM\11203_TEAL_B.jpg"
STM11203X-BLK-1X2X,"Bra Set",STM11203X,0,"STM\11203X_BLK_F.jpg","STM\11203X_BLK_B.jpg"
STM11203X-BLK-3X4X,"Bra Set",STM11203X,0,"STM\11203X_BLK_F.jpg","STM\11203X_BLK_B.jpg"
STM11203X-TEAL-1X2X,"Bra Set",STM11203X,0,"STM\11203X_TEAL_F.jpg","STM\11203X_TEAL_B.jpg"
STM11203X-TEAL-3X4X,"Bra Set",STM11203X,0,"STM\11203X_TEAL_F.jpg","STM\11203X_TEAL_B.jpg"
STM11238P-RED-OS,Dress,STM11238P,0,"STM\11238P_RED_F.jpg","STM\11238P_RED_B.jpg"
STM11238XP-RED-QS,Dress,STM11238XP,0,"STM\11238XP_RED_F.jpg","STM\11238XP_RED_B.jpg"
STM11239-RED-S,"Bra Set",STM11239,0,"STM\11239_RED_F.jpg","STM\11239_RED_B.jpg"
STM11239-RED-M,"Bra Set",STM11239,0,"STM\11239_RED_F.jpg","STM\11239_RED_B.jpg"
STM11239-RED-L,"Bra Set",STM11239,0,"STM\11239_RED_F.jpg","STM\11239_RED_B.jpg"
STM11239-RED-XL,"Bra Set",STM11239,0,"STM\11239_RED_F.jpg","STM\11239_RED_B.jpg"
STM11239X-RED-1X2X,"Bra Set",STM11239X,0,"STM\11239X_RED_F.jpg","STM\11239X_RED_B.jpg"
STM11239X-RED-3X4X,"Bra Set",STM11239X,0,"STM\11239X_RED_F.jpg","STM\11239X_RED_B.jpg"
STM11244X-BLK-1X2X,"Bra Set",STM11244X,0,"STM\11244X_BLK_F.jpg","STM\11244X_BLK_B.jpg"
STM11244X-BLK-3X4X,"Bra Set",STM11244X,0,"STM\11244X_BLK_F.jpg","STM\11244X_BLK_B.jpg"
STM11244X-RED-1X2X,"Bra Set",STM11244X,0,"STM\11244X_RED_F.jpg","STM\11244X_RED_B.jpg"
STM11244X-RED-3X4X,"Bra Set",STM11244X,0,"STM\11244X_RED_F.jpg","STM\11244X_RED_B.jpg"
STM11250-BLK-S,Loungewear,STM11250,0,"STM\11250_BLK_F.jpg","STM\11250_BLK_B.jpg"
STM11250-BLK-M,Loungewear,STM11250,0,"STM\11250_BLK_F.jpg","STM\11250_BLK_B.jpg"
STM11250-BLK-L,Loungewear,STM11250,0,"STM\11250_BLK_F.jpg","STM\11250_BLK_B.jpg"
STM11250-BLK-XL,Loungewear,STM11250,0,"STM\11250_BLK_F.jpg","STM\11250_BLK_B.jpg"
STM11250X-BLK-1X2X,Loungewear,STM11250X,0,"STM\11250X_BLK_F.jpg","STM\11250X_BLK_B.jpg"
STM11250X-BLK-3X4X,Loungewear,STM11250X,0,"STM\11250X_BLK_F.jpg","STM\11250X_BLK_B.jpg"
STM11253-BLK-S,"Bra Set",STM11253,0,"STM\11253_BLK_F.jpg","STM\11253_BLK_B.jpg"
STM11253-BLK-M,"Bra Set",STM11253,0,"STM\11253_BLK_F.jpg","STM\11253_BLK_B.jpg"
STM11253-BLK-L,"Bra Set",STM11253,0,"STM\11253_BLK_F.jpg","STM\11253_BLK_B.jpg"
STM11253-BLK-XL,"Bra Set",STM11253,0,"STM\11253_BLK_F.jpg","STM\11253_BLK_B.jpg"
STM11253X-BLK-1X2X,"Bra Set",STM11253X,0,"STM\11253X_BLK_F.jpg","STM\11253X_BLK_B.jpg"
STM11253X-BLK-3X4X,"Bra Set",STM11253X,0,"STM\11253X_BLK_F.jpg","STM\11253X_BLK_B.jpg"
STM11255P-BLK-OS,"Bra Set",STM11255P,0,"STM\11255P_BLK_F.jpg","STM\11255P_BLK_B.jpg"
STM11258P-BLK-OS,Teddy,STM11258P,0,"STM\11258P_BLK_F.jpg","STM\11258P_BLK_B.jpg"
STM11266XP-NORG-QS,"Bra Set",STM11266XP,0,"STM\11266XP_NEON ORANGE_F.jpg","STM\11266XP_NEON ORANGE_B.jpg"
STM11272X-RED-1X2X,Babydoll,STM11272X,30,"STM\11272X_RED_F.jpg","STM\11272X_RED_B.jpg"
STM11272X-RED-3X4X,Babydoll,STM11272X,31,"STM\11272X_RED_F.jpg","STM\11272X_RED_B.jpg"
STM11272X-BLU-1X2X,Babydoll,STM11272X,0,"STM\11272X_BLUE_F.jpg"
STM11272X-BLU-3X4X,Babydoll,STM11272X,0,"STM\11272X_BLUE_F.jpg"
STM11274X-RED-1X2X,"Bustiers & Corsets",STM11274X,0,"STM\11274X_RED_F.jpg","STM\11274X_RED_B.jpg"
STM11274X-RED-3X4X,"Bustiers & Corsets",STM11274X,0,"STM\11274X_RED_F.jpg","STM\11274X_RED_B.jpg"
STM11274X-BLU-1X2X,"Bustiers & Corsets",STM11274X,0,"STM\11274X_BLUE_F.jpg","STM\11274X_BLUE_B.jpg"
STM11274X-BLU-3X4X,"Bustiers & Corsets",STM11274X,0,"STM\11274X_BLUE_F.jpg","STM\11274X_BLUE_B.jpg"
STM11275-BLK-S/M,Garterbelt,STM11275,0,"STM\11275_BLK_F.jpg","STM\11275_BLK_B.jpg"
STM11275-BLK-M/L,Garterbelt,STM11275,0,"STM\11275_BLK_F.jpg","STM\11275_BLK_B.jpg"
STM11275-RED-S/M,Garterbelt,STM11275,0,"STM\11275_RED_F.jpg","STM\11275_RED_B.jpg"
STM11275-RED-M/L,Garterbelt,STM11275,0,"STM\11275_RED_F.jpg","STM\11275_RED_B.jpg"
STM11275-WHT-S/M,Garterbelt,STM11275,0,"STM\11275_WHITE_F.jpg"
STM11275-WHT-M/L,Garterbelt,STM11275,0,"STM\11275_WHITE_F.jpg"
STM11275X-BLK-1X2X,Garterbelt,STM11275X,0,"STM\11275X_BLK_F.jpg","STM\11275X_BLK_B.jpg"
STM11275X-BLK-3X4X,Garterbelt,STM11275X,0,"STM\11275X_BLK_F.jpg","STM\11275X_BLK_B.jpg"
STM11275X-RED-1X2X,Garterbelt,STM11275X,0,"STM\11275X_RED_F.jpg"
STM11275X-RED-3X4X,Garterbelt,STM11275X,0,"STM\11275X_RED_F.jpg"
STM11275X-WHT-1X2X,Garterbelt,STM11275X,0,"STM\11275X_WHT_F.jpg"
STM11275X-WHT-3X4X,Garterbelt,STM11275X,0,"STM\11275X_WHT_F.jpg"
STM11277-BLU-S,"Bra Set",STM11277,0,"STM\11277_BLUE_F.jpg","STM\11277_BLUE_B.jpg"
STM11277-BLU-M,"Bra Set",STM11277,0,"STM\11277_BLUE_F.jpg","STM\11277_BLUE_B.jpg"
STM11277-BLU-L,"Bra Set",STM11277,0,"STM\11277_BLUE_F.jpg","STM\11277_BLUE_B.jpg"
STM11277-BLU-XL,"Bra Set",STM11277,0,"STM\11277_BLUE_F.jpg","STM\11277_BLUE_B.jpg"
STM11277X-BLU-1X2X,"Bra Set",STM11277X,0,"STM\11277X_BLUE_F.jpg","STM\11277X_BLUE_B.jpg"
STM11277X-BLU-3X4X,"Bra Set",STM11277X,0,"STM\11277X_BLUE_F.jpg","STM\11277X_BLUE_B.jpg"
STM11283X-BLK-1X2X,"Bra Set",STM11283X,0,"STM\11283X_BLK_F.jpg","STM\11283X_BLK_B.jpg"
STM11283X-BLK-3X4X,"Bra Set",STM11283X,0,"STM\11283X_BLK_F.jpg","STM\11283X_BLK_B.jpg"
STM11283X-PNK-1X2X,"Bra Set",STM11283X,0,"STM\11283X_PINK_F.jpg","STM\11283X_PINK_B.jpg"
STM11283X-PNK-3X4X,"Bra Set",STM11283X,0,"STM\11283X_PINK_F.jpg","STM\11283X_PINK_B.jpg"
STM11286P-BLK-OS,Teddy,STM11286P,0,"STM\11286P_BLACK_F.jpg","STM\11286P_BLACK_B.jpg"
STM11286P-WNE-OS,Teddy,STM11286P,0,"STM\11286P_WINE_F.jpg","STM\11286P_WINE_B.jpg"
STM11286XP-BLK-QS,Teddy,STM11286XP,0,"STM\11286XP_BLACK_F.jpg","STM\11286XP_BLACK_B.jpg"
STM11286XP-WNE-QS,Teddy,STM11286XP,0,"STM\11286XP_WINE_F.jpg","STM\11286XP_WINE_B.jpg"
STM11287P-BLK-OS,"Bra Set",STM11287P,89,"STM\11287P_BLK_F.jpg","STM\11287P_BLK_B.jpg"
STM11287P-TEA-OS,"Bra Set",STM11287P,0,"STM\11287P_TEAL_F.jpg","STM\11287P_TEAL_B.jpg"
STM11288-BLK-S,Nightwear,STM11288,0,"STM\11288_BLK_F.jpg","STM\11288_BLK_B.jpg"
STM11288-BLK-M,Nightwear,STM11288,0,"STM\11288_BLK_F.jpg","STM\11288_BLK_B.jpg"
STM11288-BLK-L,Nightwear,STM11288,0,"STM\11288_BLK_F.jpg","STM\11288_BLK_B.jpg"
STM11288-BLK-XL,Nightwear,STM11288,0,"STM\11288_BLK_F.jpg","STM\11288_BLK_B.jpg"
STM11288X-BLK-1X2X,Nightwear,STM11288X,0,"STM\11288X_BLK_F.jpg","STM\11288X_BLK_B.jpg"
STM11288X-BLK-3X4X,Nightwear,STM11288X,0,"STM\11288X_BLK_F.jpg","STM\11288X_BLK_B.jpg"
STM11289P-BLK-OS,Babydoll,STM11289P,0,"STM\11289P_BLK_F.jpg","STM\11289P_BLK_B.jpg"
STM11289XP-BLK-QS,Babydoll,STM11289XP,0,"STM\11289XP_BLK_F.jpg","STM\11289XP_BLK_B.jpg"
STM11291P-BLK-OS,Chemise,STM11291P,0,"STM\11291P_BLK_F.jpg","STM\11291P_BLK_B2.jpg"
STM11291P-PNK-OS,Chemise,STM11291P,0,"STM\11291P_PINK_F.jpg","STM\11291P_PINK_B.jpg"
STM11291XP-BLK-QS,Chemise,STM11291XP,0,"STM\11291XP_BLK_F2.jpg","STM\11291XP_BLK_B2.jpg"
STM11291XP-PNK-QS,Chemise,STM11291XP,0,"STM\11291XP_PINK_F.jpg","STM\11291XP_PINK_B.jpg"
STM11292P-BLK-OS,"Cami Set",STM11292P,0,"STM\11291P_BLK_F.jpg","STM\11292P_BLK_B.jpg"
STM11292P-RED-OS,"Cami Set",STM11292P,0,"STM\11292P_RED_F.jpg","STM\11292P_RED_B.jpg"
STM11292XP-BLK-QS,"Cami Set",STM11292XP,0,"STM\11292XP_BLK_F.jpg","STM\11292XP_BLK_B.jpg"
STM11292XP-RED-QS,"Cami Set",STM11292XP,0,"STM\11291XP_PINK_F.jpg","STM\11292XP_RED_B.jpg"
STM11303-PUR-S,Loungewear,STM11303,0,"STM\11303_PUR_F.jpg","STM\11303_PUR_B.jpg"
STM11303-PUR-M,Loungewear,STM11303,0,"STM\11303_PUR_F.jpg","STM\11303_PUR_B.jpg"
STM11303-PUR-L,Loungewear,STM11303,0,"STM\11303_PUR_F.jpg","STM\11303_PUR_B.jpg"
STM11303-PUR-XL,Loungewear,STM11303,0,"STM\11303_PUR_F.jpg","STM\11303_PUR_B.jpg"
STM11303-HGRY-S,Loungewear,STM11303,0,"STM\11303_GREY_F.jpg","STM\11303_GREY_B.jpg"
STM11303-HGRY-M,Loungewear,STM11303,0,"STM\11303_GREY_F.jpg","STM\11303_GREY_B.jpg"
STM11303-HGRY-L,Loungewear,STM11303,0,"STM\11303_GREY_F.jpg","STM\11303_GREY_B.jpg"
STM11303-HGRY-XL,Loungewear,STM11303,0,"STM\11303_GREY_F.jpg","STM\11303_GREY_B.jpg"
STM11303X-PUR-1X2X,Loungewear,STM11303X,0,"STM\11303X_PUR_F.jpg","STM\11303X_PUR_B.jpg"
STM11303X-PUR-3X4X,Loungewear,STM11303X,0,"STM\11303X_PUR_F.jpg","STM\11303X_PUR_B.jpg"
STM11303X-HGRY-1X2X,Loungewear,STM11303X,0,"STM\11303X_GREY_F.jpg","STM\11303X_GREY_B.jpg"
STM11303X-HGRY-3X4X,Loungewear,STM11303X,0,"STM\11303X_GREY_F.jpg","STM\11303X_GREY_B.jpg"
STM11304-BLK-S,"Bra Set",STM11304,0,"STM\11304_BLK_F2.jpg","STM\11304_BLK_B.jpg"
STM11304-BLK-M,"Bra Set",STM11304,0,"STM\11304_BLK_F2.jpg","STM\11304_BLK_B.jpg"
STM11304-BLK-L,"Bra Set",STM11304,0,"STM\11304_BLK_F2.jpg","STM\11304_BLK_B.jpg"
STM11304-BLK-XL,"Bra Set",STM11304,0,"STM\11304_BLK_F2.jpg","STM\11304_BLK_B.jpg"
STM11304-MAU-S,"Bra Set",STM11304,0,"STM\11304_MAUVE_F.jpg","STM\11304_MAUVE_B.jpg"
STM11304-MAU-M,"Bra Set",STM11304,0,"STM\11304_MAUVE_F.jpg","STM\11304_MAUVE_B.jpg"
STM11304-MAU-L,"Bra Set",STM11304,0,"STM\11304_MAUVE_F.jpg","STM\11304_MAUVE_B.jpg"
STM11304-MAU-XL,"Bra Set",STM11304,0,"STM\11304_MAUVE_F.jpg","STM\11304_MAUVE_B.jpg"
STM11304X-MAU-1X2X,"Bra Set",STM11304X,0,"STM\11304X_MAUVE_F.jpg","STM\11304X_MAUVE_B.jpg"
STM11304X-BLK-1X2X,"Bra Set",STM11304X,0,"STM\11304X_BLK_F.jpg","STM\11304X_BLK_B.jpg"
STM11304X-BLK-3X4X,"Bra Set",STM11304X,0,"STM\11304X_BLK_F.jpg","STM\11304X_BLK_B.jpg"
STM11305-BLK-S,G-String,STM11305,0,"STM\11305_BLK_F.jpg","STM\11305_BLK_B.jpg"
STM11305-BLK-M,G-String,STM11305,0,"STM\11305_BLK_F.jpg","STM\11305_BLK_B.jpg"
STM11305-BLK-L,G-String,STM11305,0,"STM\11305_BLK_F.jpg","STM\11305_BLK_B.jpg"
STM11305-BLK-XL,G-String,STM11305,0,"STM\11305_BLK_F.jpg","STM\11305_BLK_B.jpg"
STM11305-RED-S,G-String,STM11305,0,"STM\11305_RED_F.jpg"
STM11305-RED-M,G-String,STM11305,0,"STM\11305_RED_F.jpg"
STM11305-RED-L,G-String,STM11305,0,"STM\11305_RED_F.jpg"
STM11305-RED-XL,G-String,STM11305,0,"STM\11305_RED_F.jpg"
STM11305-WHT-S,G-String,STM11305,0,"STM\11305_WHT_F.jpg"
STM11305-WHT-M,G-String,STM11305,0,"STM\11305_WHT_F.jpg"
STM11305-WHT-L,G-String,STM11305,0,"STM\11305_WHT_F.jpg"
STM11305-WHT-XL,G-String,STM11305,0,"STM\11305_WHT_F.jpg"
STM11305X-RED-1X2X,G-String,STM11305X,0,"STM\11305X_RED_F.jpg"
STM11305X-RED-3X4X,G-String,STM11305X,0,"STM\11305X_RED_F.jpg"
STM11305X-BLK-1X2X,G-String,STM11305X,0,"STM\11305X_BLK_F.jpg","STM\11305X_BLK_B.jpg"
STM11305X-BLK-3X4X,G-String,STM11305X,0,"STM\11305X_BLK_F.jpg","STM\11305X_BLK_B.jpg"
STM11305X-WHT-1X2X,G-String,STM11305X,0,"STM\11305X_WHT_F.jpg"
STM11305X-WHT-3X4X,G-String,STM11305X,0,"STM\11305X_WHT_F.jpg"
STM11307-NVY-S,Panty,STM11307,0,"STM\11307_NAVY_F.jpg","STM\11307_NAVY_B.jpg"
STM11307-NVY-M,Panty,STM11307,0,"STM\11307_NAVY_F.jpg","STM\11307_NAVY_B.jpg"
STM11307-NVY-L,Panty,STM11307,0,"STM\11307_NAVY_F.jpg","STM\11307_NAVY_B.jpg"
STM11307-NVY-XL,Panty,STM11307,0,"STM\11307_NAVY_F.jpg","STM\11307_NAVY_B.jpg"
STM11307-RED-S,Panty,STM11307,0,"STM\11307_RED_F.jpg"
STM11307-RED-M,Panty,STM11307,0,"STM\11307_RED_F.jpg"
STM11307-RED-L,Panty,STM11307,0,"STM\11307_RED_F.jpg"
STM11307-RED-XL,Panty,STM11307,0,"STM\11307_RED_F.jpg"
STM11307-WHT-S,Panty,STM11307,0
STM11307-WHT-M,Panty,STM11307,0
STM11307-WHT-L,Panty,STM11307,0
STM11307-WHT-XL,Panty,STM11307,0
STM11307X-NVY-1X2X,Panty,STM11307X,0,"STM\11307X_NAVY_F.jpg"
STM11307X-NVY-3X4X,Panty,STM11307X,0,"STM\11307X_NAVY_F.jpg"
STM11307X-RED-1X2X,Panty,STM11307X,0,"STM\11307X_RED_F.jpg"
STM11307X-RED-3X4X,Panty,STM11307X,0,"STM\11307X_RED_F.jpg"
STM11307X-WHT-1X2X,Panty,STM11307X,0,"STM\11307X_WHT_F.jpg"
STM11307X-WHT-3X4X,Panty,STM11307X,0,"STM\11307X_WHT_F.jpg"
STM11308-NVY-S,G-String,STM11308,0,"STM\11308_NAVY_B.jpg"
STM11308-NVY-M,G-String,STM11308,0,"STM\11308_NAVY_B.jpg"
STM11308-NVY-L,G-String,STM11308,0,"STM\11308_NAVY_B.jpg"
STM11308-NVY-XL,G-String,STM11308,0,"STM\11308_NAVY_B.jpg"
STM11308-RED-S,G-String,STM11308,0,"STM\11308_RED_F.jpg"
STM11308-RED-M,G-String,STM11308,0,"STM\11308_RED_F.jpg"
STM11308-RED-L,G-String,STM11308,0,"STM\11308_RED_F.jpg"
STM11308-RED-XL,G-String,STM11308,0,"STM\11308_RED_F.jpg"
STM11308-WHT-S,G-String,STM11308,0,"STM\11308_WHT_F.jpg"
STM11308-WHT-M,G-String,STM11308,0,"STM\11308_WHT_F.jpg"
STM11308-WHT-L,G-String,STM11308,0,"STM\11308_WHT_F.jpg"
STM11308-WHT-XL,G-String,STM11308,0,"STM\11308_WHT_F.jpg"
STM11308X-NVY-1X2X,G-String,STM11308X,0,"STM\11308X_BLUE_F.jpg"
STM11308X-NVY-3X4X,G-String,STM11308X,0,"STM\11308X_BLUE_F.jpg"
STM11308X-RED-1X2X,G-String,STM11308X,0,"STM\11308X_RED_F.jpg"
STM11308X-RED-3X4X,G-String,STM11308X,0,"STM\11308X_RED_F.jpg"
STM11308X-WHT-1X2X,G-String,STM11308X,0,"STM\11308X_WHT_F.jpg"
STM11308X-WHT-3X4X,G-String,STM11308X,0,"STM\11308X_WHT_F.jpg"
STM11311-BLK-S,Panty,STM11311,0
STM11311-BLK-M,Panty,STM11311,0
STM11311-BLK-L,Panty,STM11311,0
STM11311-BLK-XL,Panty,STM11311,0
STM11311-PUR-S,Panty,STM11311,0
STM11311-PUR-M,Panty,STM11311,0
STM11311-PUR-L,Panty,STM11311,0
STM11311-PUR-XL,Panty,STM11311,0
STM11311-RED-S,Panty,STM11311,0,"STM\11311_RED_F.jpg","STM\11311_RED_B.jpg"
STM11311-RED-M,Panty,STM11311,0,"STM\11311_RED_F.jpg","STM\11311_RED_B.jpg"
STM11311-RED-L,Panty,STM11311,0,"STM\11311_RED_F.jpg","STM\11311_RED_B.jpg"
STM11311-RED-XL,Panty,STM11311,0,"STM\11311_RED_F.jpg","STM\11311_RED_B.jpg"
STM11311-TEAL-S,Panty,STM11311,0
STM11311-TEAL-M,Panty,STM11311,0
STM11311-TEAL-L,Panty,STM11311,0
STM11311-TEAL-XL,Panty,STM11311,0
STM11311X-BLK-1X2X,Panty,STM11311X,0,"STM\11311X_BLK_B.jpg"
STM11311X-BLK-3X4X,Panty,STM11311X,0,"STM\11311X_BLK_B.jpg"
STM11311X-PUR-1X2X,Panty,STM11311X,0,"STM\11311X_PURPLE_B.jpg"
STM11311X-PUR-3X4X,Panty,STM11311X,0,"STM\11311X_PURPLE_B.jpg"
STM11311X-RED-1X2X,Panty,STM11311X,0,"STM\11311X_RED_F.jpg","STM\11311X_RED_B.jpg"
STM11311X-RED-3X4X,Panty,STM11311X,0,"STM\11311X_RED_F.jpg","STM\11311X_RED_B.jpg"
STM11311X-TEAL-1X2X,Panty,STM11311X,0,"STM\11311X_TEAL_B.jpg"
STM11311X-TEAL-3X4X,Panty,STM11311X,0,"STM\11311X_TEAL_B.jpg"
STM11313-BLK-S,Thong,STM11313,0
STM11313-BLK-M,Thong,STM11313,0
STM11313-BLK-L,Thong,STM11313,0
STM11313-BLK-XL,Thong,STM11313,0
STM11313-PUR-S,Thong,STM11313,0,"STM\11313_PUR_F.jpg","STM\11313_PUR_B.jpg"
STM11313-PUR-M,Thong,STM11313,0,"STM\11313_PUR_F.jpg","STM\11313_PUR_B.jpg"
STM11313-PUR-L,Thong,STM11313,0,"STM\11313_PUR_F.jpg","STM\11313_PUR_B.jpg"
STM11313-PUR-XL,Thong,STM11313,0,"STM\11313_PUR_F.jpg","STM\11313_PUR_B.jpg"
STM11313-RED-S,Thong,STM11313,0
STM11313-RED-M,Thong,STM11313,0
STM11313-RED-L,Thong,STM11313,0
STM11313-RED-XL,Thong,STM11313,0
STM11313-WHT-S,Thong,STM11313,0
STM11313-WHT-M,Thong,STM11313,0
STM11313-WHT-L,Thong,STM11313,0
STM11313-WHT-XL,Thong,STM11313,0
STM11313X-BLK-1X2X,Thong,STM11313X,0,"STM\11313X_BLK_B.jpg"
STM11313X-BLK-3X4X,Thong,STM11313X,0,"STM\11313X_BLK_B.jpg"
STM11313X-PUR-1X2X,Thong,STM11313X,0,"STM\11313X_BLUE_F.jpg","STM\11313X_BLUE_B.jpg"
STM11313X-PUR-3X4X,Thong,STM11313X,0,"STM\11313X_BLUE_F.jpg","STM\11313X_BLUE_B.jpg"
STM11313X-RED-1X2X,Thong,STM11313X,0,"STM\11313X_RED_B.jpg"
STM11313X-RED-3X4X,Thong,STM11313X,0,"STM\11313X_RED_B.jpg"
STM11313X-WHT-1X2X,Thong,STM11313X,0,"STM\11313X_WHT_B.jpg"
STM11313X-WHT-3X4X,Thong,STM11313X,0,"STM\11313X_WHT_B.jpg"
STM11320-LEO-S,G-String,STM11320,0,"STM\11320_LEO_F.jpg","STM\11320_LEO_B.jpg"
STM11320-LEO-M,G-String,STM11320,0,"STM\11320_LEO_F.jpg","STM\11320_LEO_B.jpg"
STM11320-LEO-L,G-String,STM11320,0,"STM\11320_LEO_F.jpg","STM\11320_LEO_B.jpg"
STM11320-LEO-XL,G-String,STM11320,0,"STM\11320_LEO_F.jpg","STM\11320_LEO_B.jpg"
STM11320X-LEO-1X2X,G-String,STM11320X,0,"STM\11320X_LEO_F.jpg","STM\11320X_LEO_B.jpg"
STM11320X-LEO-3X4X,G-String,STM11320X,0,"STM\11320X_LEO_F.jpg","STM\11320X_LEO_B.jpg"
STM11322-LEO-S,Boyshort,STM11322,0,"STM\11322_LEO_F.jpg","STM\11322_LEO_B.jpg"
STM11322-LEO-M,Boyshort,STM11322,0,"STM\11322_LEO_F.jpg","STM\11322_LEO_B.jpg"
STM11322-LEO-L,Boyshort,STM11322,0,"STM\11322_LEO_F.jpg","STM\11322_LEO_B.jpg"
STM11322-LEO-XL,Boyshort,STM11322,0,"STM\11322_LEO_F.jpg","STM\11322_LEO_B.jpg"
STM11322X-LEO-1X2X,Boyshort,STM11322X,0,"STM\11322X_LEO_F.jpg","STM\11322X_LEO_B.jpg"
STM11322X-LEO-3X4X,Boyshort,STM11322X,0,"STM\11322X_LEO_F.jpg","STM\11322X_LEO_B.jpg"
STM11326P-BLK-OS,"Bedroom Costume",STM11326P,0,"STM\11326_BLK_F.jpg","STM\11326_BLK_B.jpg"
STM11326XP-BLK-QS,"Bedroom Costume",STM11326XP,0,"STM\11326XP_BLK_F.jpg","STM\11326XP_BLK_B.jpg"
STM11327XP-BLK-QS,"Bedroom Costume",STM11327XP,0,"STM\11327XP_BLK_F.jpg","STM\11327XP_BLK_B.jpg"
STM20477-BLK-OS,Dress,STM20477,0,"STM\20477_F.jpg","STM\20477_B.jpg"
STM20477X-BLK-QS,Dress,STM20477X,0,"STM\20477X_F.jpg","STM\20477X_B.jpg"
STM20478-BLK-OS,Teddy,STM20478,0,"STM\20478_F.jpg","STM\20478_B.jpg"
STM20478X-BLK-QS,Teddy,STM20478X,0,"STM\20478X_F.jpg","STM\20478X_B.jpg"
STM20479-BLK-OS,Leggings,STM20479,0,"STM\20479_F.jpg","STM\20479_B.jpg"
STM20481X-BLK-QS,Bodystocking,STM20481X,0,"STM\20481X_F.jpg","STM\20481X_B.jpg"
STM20482-BLK-OS,Bodystocking,STM20482,0,"STM\20482_F.jpg","STM\20482_B.jpg","STM\20482_F (2).jpg","STM\20482_B (2).jpg"
STM20482X-BLK-QS,Bodystocking,STM20482X,0,"STM\20482X_F.jpg","STM\20482X_B.jpg","STM\20482X_F (2).jpg","STM\20482X_B (2).jpg"
STM20483-BLK-OS,Bodystocking,STM20483,0,"STM\20483_F (2).jpg","STM\20483_B (2).jpg","STM\20483_F.jpg","STM\20483_B.jpg"
STM20483X-BLK-QS,Bodystocking,STM20483X,0,"STM\20483X_F (2).jpg","STM\20483X_B (2).jpg","STM\20483X_F.jpg","STM\20483X_B.jpg"
STM20487X-BLK-QS,Teddy,STM20487X,0,"STM\20487X_BLK_F.jpg","STM\20487X_BLK_B.jpg"
STM20489X-BLK-QS,Bodystocking,STM20489X,0,"STM\20489X_BLK_F.jpg","STM\20489X_BLK_B.jpg"
STM20490X-BLK-QS,Bodystocking,STM20490X,0,"STM\20490X_BLK_F.jpg","STM\20490X_BLK_B.jpg"
STM20493-BLK-OS,Bodystocking,STM20493,0,"STM\20493_BLK_F.jpg","STM\20493_BLK_B.jpg"
STM20493X-BLK-QS,Bodystocking,STM20493X,0,"STM\20493X_BLK_F.jpg","STM\20493X_BLK_B.jpg"
STM40208-BLK-OS,Accessories,STM40208,0,"STM\40208_BLK_F.jpg","STM\40208_BLK_B.jpg"
STM40215-BLK-OS,Accessories,STM40215,0,"STM\40215_BLACK.jpg"
STM40217-BLK-OS,Accessories,STM40217,0,"STM\40217.jpg"
STM40218-BLK-OS,Accessories,STM40218,0,"STM\40218.jpg"
STM5097T-PNK-S,Thong,STM5097T,0,"STM\5097_PINK_F.jpg"
STM5097T-PNK-M,Thong,STM5097T,0,"STM\5097_PINK_F.jpg"
STM5097T-PNK-L,Thong,STM5097T,0,"STM\5097_PINK_F.jpg"
STM5097T-PNK-XL,Thong,STM5097T,0,"STM\5097_PINK_F.jpg"
STM5097T-RED-M,Thong,STM5097T,0,"STM\5097_RED_F.jpg","STM\5097_RED_B.jpg"
STM5097T-RED-XL,Thong,STM5097T,0,"STM\5097_RED_F.jpg","STM\5097_RED_B.jpg"
